,result
138,0.014084399
139,0.014084399
140,0.014084369
141,0.014084369
142,0.014084369
143,0.014084369
144,0.014084369
145,0.014084369
146,0.014084399
147,0.014084369
148,0.014084369
149,0.014084369
150,0.014084399
151,0.014084369
152,0.014084369
153,0.014084369
154,0.014084369
155,0.014084369
156,0.014084369
157,0.014084369
158,0.014084369
159,0.014084369
160,0.014084369
161,0.014084369
162,0.014084369
163,0.014084369
164,0.014084399
165,0.014084369
166,0.014084399
167,0.014084369
168,0.014084369
169,0.014084399
170,0.014084369
171,0.014084369
172,0.014084369
173,0.014084369
174,0.014084369
175,0.014084369
176,0.014084369
177,0.014084369
178,0.014084369
179,0.014084369
180,0.014084369
181,0.014084369
182,0.014084399
183,0.014084369
184,0.014084399
185,0.014084369
186,0.014084369
187,0.014084369
188,0.014084399
189,0.014084369
190,0.014084369
191,0.014084399
192,0.014084399
193,0.014084399
194,0.014084369
195,0.014084369
196,0.014084369
197,0.014084399
198,0.014084369
199,0.014084369
200,0.014084369
201,0.014084369
202,0.014084369
203,0.014084399
204,0.014084369
205,0.014084369
206,0.014084399
207,0.014084399
208,0.014084369
209,0.014084369
210,0.014084369
211,0.014084369
212,0.014084369
213,0.014084369
214,0.014084399
215,0.014084369
216,0.014084369
217,0.014084339
218,0.014084369
219,0.014084399
220,0.014084369
221,0.014084369
222,0.014084369
223,0.014084369
224,0.014084369
225,0.014084399
226,0.014084399
227,0.014084369
228,0.014084369
229,0.014084369
230,0.014084369
231,0.014084369
232,0.014084369
233,0.014084399
234,0.014084369
235,0.014084369
236,0.014084399
237,0.014084369
238,0.014084369
239,0.014084369
240,0.014084369
241,0.014084369
242,0.014084369
243,0.014084399
244,0.014084369
245,0.014084369
246,0.014084399
247,0.014084369
248,0.014084369
249,0.014084399
250,0.014084369
251,0.014084369
252,0.014084369
253,0.014084399
254,0.014084369
255,0.014084369
256,0.014084369
257,0.014084369
258,0.014084369
259,0.014084399
260,0.014084369
261,0.014084369
262,0.014084399
263,0.014084369
264,0.014084369
265,0.014084369
266,0.014084369
267,0.014084369
268,0.014084399
269,0.014084399
270,0.014084399
271,0.014084369
272,0.014084399
273,0.014084369
274,0.014084369
275,0.014084369
276,0.014084369
277,0.014084369
278,0.014084369
279,0.014084399
280,0.014084369
281,0.014084369
282,0.014084369
283,0.014084429
284,0.014084369
285,0.014084369
286,0.014084399
287,0.014084369
288,0.014084369
289,0.014084369
290,0.014084369
291,0.014084399
292,0.014084399
293,0.014084399
294,0.014084399
295,0.014084369
296,0.014084369
297,0.014084399
298,0.014084369
299,0.014084369
300,0.014084369
301,0.014084369
302,0.014084369
303,0.014084399
304,0.014084369
305,0.014084369
306,0.014084369
307,0.014084369
308,0.014084369
309,0.014084369
310,0.014084399
311,0.014084369
312,0.014084369
313,0.014084399
314,0.014084399
315,0.014084369
316,0.014084399
317,0.014084399
318,0.014084369
319,0.014084399
320,0.014084399
321,0.014084399
322,0.014084369
323,0.014084369
324,0.014084369
325,0.014084369
326,0.014084369
327,0.014084399
328,0.014084399
329,0.014084369
330,0.014084369
331,0.014084399
332,0.014084369
333,0.014084399
334,0.014084399
335,0.014084369
336,0.014084399
337,0.014084369
338,0.014084399
339,0.014084369
340,0.014084369
341,0.014084369
342,0.014084369
343,0.014084369
344,0.014084369
345,0.014084399
346,0.014084369
347,0.014084399
348,0.014084369
349,0.014084399
350,0.014084369
351,0.014084369
352,0.014084369
353,0.014084369
354,0.014084369
355,0.014084399
356,0.014084399
357,0.014084369
358,0.014084399
359,0.014084369
360,0.014084399
361,0.014084369
362,0.014084369
363,0.014084369
364,0.014084369
365,0.014084369
366,0.014084369
367,0.014084369
368,0.014084369
369,0.014084369
370,0.014084369
371,0.014084369
372,0.014084399
373,0.014084488
374,0.014084399
375,0.014084369
376,0.014084369
377,0.014084369
378,0.014084369
379,0.014084369
380,0.014084369
381,0.014084369
382,0.014084369
383,0.014084399
384,0.014084369
385,0.014084369
386,0.014084369
387,0.014084369
388,0.014084369
389,0.014084369
390,0.014084369
391,0.014084399
392,0.014084369
393,0.014084369
394,0.014084369
395,0.014084369
396,0.014084399
397,0.014084369
398,0.014084399
399,0.014084369
400,0.014084369
401,0.014084369
402,0.014084369
403,0.014084369
404,0.014084369
405,0.014084399
406,0.014084399
407,0.014084399
408,0.014084369
409,0.014084369
410,0.014084399
411,0.014084399
412,0.014084369
413,0.014084369
414,0.014084369
415,0.014084399
416,0.014084369
417,0.014084399
418,0.014084369
419,0.014084399
420,0.014084369
421,0.014084369
422,0.014084369
423,0.014084369
424,0.014084369
425,0.014084369
426,0.014084369
427,0.014084369
428,0.014084369
429,0.014084399
430,0.014084399
431,0.014084399
432,0.014084399
433,0.014084369
434,0.014084369
435,0.014084369
436,0.014084399
437,0.014084369
438,0.014084399
439,0.014084369
440,0.014084369
441,0.014084369
442,0.014084369
443,0.014084369
444,0.014084369
445,0.014084369
446,0.014084369
447,0.014084369
448,0.014084369
449,0.014084369
450,0.014084399
451,0.014084488
452,0.014084399
453,0.014084399
454,0.014084399
455,0.014084369
456,0.014084369
457,0.014084369
458,0.014084399
459,0.014084369
460,0.014084369
461,0.014084369
462,0.014084369
463,0.014084369
464,0.014084369
465,0.014084369
466,0.014084399
467,0.014084369
468,0.014084369
469,0.014084369
470,0.014084399
471,0.014084369
472,0.014084399
473,0.014084369
474,0.014084369
475,0.014084369
476,0.014084369
477,0.014084369
478,0.014084369
479,0.014084369
480,0.014084399
481,0.014084369
482,0.014084369
483,0.014084369
484,0.014084369
485,0.014084369
486,0.014084399
487,0.014084369
488,0.014084399
489,0.014084369
490,0.014084399
491,0.014084369
492,0.014084399
493,0.014084369
494,0.014084399
495,0.014084369
496,0.014084369
497,0.014084369
498,0.014084399
499,0.014084399
500,0.014084369
501,0.014084399
502,0.014084399
503,0.014084369
504,0.014084369
505,0.014084399
506,0.014084399
507,0.014084369
508,0.014084369
509,0.014084369
510,0.014084369
511,0.014084399
512,0.014084369
513,0.014084369
514,0.014084369
515,0.014084399
516,0.014084369
517,0.014084369
518,0.014084369
519,0.014084399
520,0.014084369
521,0.014084369
522,0.014084369
523,0.014084399
524,0.014084399
525,0.014084369
526,0.014084369
527,0.014084369
528,0.014084369
529,0.014084369
530,0.014084369
531,0.014084369
532,0.014084369
533,0.014084369
534,0.014084369
535,0.014084369
536,0.014084399
537,0.014084369
538,0.014084399
539,0.014084369
540,0.014084369
541,0.014084369
542,0.014084369
543,0.014084399
544,0.014084399
545,0.014084369
546,0.014084369
547,0.014084369
548,0.014084399
549,0.014084369
550,0.014084369
551,0.014084369
552,0.014084369
553,0.014084369
554,0.014084369
555,0.014084399
556,0.014084369
557,0.014084369
558,0.014084369
559,0.014084399
560,0.014084399
561,0.014084399
562,0.014084369
563,0.014084399
564,0.014084399
565,0.014084369
566,0.014084369
567,0.014084369
568,0.014084399
569,0.014084369
570,0.014084369
571,0.014084369
572,0.014084369
573,0.014084369
574,0.014084369
575,0.014084369
576,0.014084399
577,0.014084369
578,0.014084369
579,0.014084399
580,0.014084369
581,0.014084399
582,0.014084369
583,0.014084369
584,0.014084369
585,0.014084369
586,0.014084399
587,0.014084399
588,0.014084369
589,0.014084369
590,0.014084399
591,0.014084369
592,0.014084399
593,0.014084399
594,0.014084399
595,0.014084399
596,0.014084399
597,0.014084369
598,0.014084369
599,0.014084399
600,0.014084399
601,0.014084369
602,0.014084369
603,0.014084369
604,0.014084369
605,0.014084369
606,0.014084399
607,0.014084369
608,0.014084369
609,0.014084369
610,0.014084399
611,0.014084369
612,0.014084369
613,0.014084369
614,0.014084369
615,0.014084399
616,0.014084369
617,0.014084399
618,0.014084369
619,0.014084369
620,0.014084399
621,0.014084369
622,0.014084399
623,0.014084369
624,0.014084399
625,0.014084369
626,0.014084369
627,0.014084369
628,0.014084369
629,0.014084369
630,0.014084369
631,0.014084369
632,0.014084369
633,0.014084369
634,0.014084399
635,0.014084369
636,0.014084369
637,0.014084399
638,0.014084369
639,0.014084369
640,0.014084369
641,0.014084399
642,0.014084399
643,0.014084369
644,0.014084369
645,0.014084399
646,0.014084369
647,0.014084369
648,0.014084369
649,0.014084369
650,0.014084399
651,0.014084369
652,0.014084369
653,0.014084369
654,0.014084369
655,0.014084369
656,0.014084399
657,0.014084369
658,0.014084369
659,0.014084399
660,0.014084399
661,0.014084369
662,0.014084399
663,0.014084369
664,0.014084369
665,0.014084399
666,0.014084369
667,0.014084369
668,0.014084399
669,0.014084369
670,0.014084369
671,0.014084369
672,0.014084369
673,0.014084369
674,0.014084369
675,0.014084399
676,0.014084399
677,0.014084369
678,0.014084399
679,0.014084399
680,0.014084399
681,0.014084369
682,0.014084399
683,0.014084369
684,0.014084369
685,0.014084369
686,0.014084399
687,0.014084369
688,0.014084369
689,0.014084369
690,0.014084369
691,0.014084399
692,0.014084399
693,0.014084369
694,0.014084369
695,0.014084399
696,0.014084369
697,0.014084369
698,0.014084369
699,0.014084369
700,0.014084399
701,0.014084369
702,0.014084369
703,0.014084369
704,0.014084369
705,0.014084369
706,0.014084369
707,0.014084369
708,0.014084369
709,0.014084369
710,0.014084399
711,0.014084369
712,0.014084399
713,0.014084399
714,0.014084369
715,0.014084399
716,0.014084369
717,0.014084369
718,0.014084399
719,0.014084399
720,0.014084369
721,0.014084399
722,0.014084399
723,0.014084369
724,0.014084399
725,0.014084399
726,0.014084399
727,0.014084399
728,0.014084369
729,0.014084399
730,0.014084399
731,0.014084399
732,0.014084399
733,0.014084369
734,0.014084369
735,0.014084399
736,0.014084369
737,0.014084369
738,0.014084399
739,0.014084399
740,0.014084369
741,0.014084399
742,0.014084399
743,0.014084399
744,0.014084369
745,0.014084369
746,0.014084369
747,0.014084369
748,0.014084369
749,0.014084369
750,0.014084369
751,0.014084399
752,0.014084369
753,0.014084369
754,0.014084399
755,0.014084399
756,0.014084399
757,0.014084369
758,0.014084369
759,0.014084399
760,0.014084399
761,0.014084399
762,0.014084369
763,0.014084369
764,0.014084369
765,0.014084399
766,0.014084399
767,0.014084369
768,0.014084369
769,0.014084369
770,0.014084369
771,0.014084399
772,0.014084399
773,0.014084369
774,0.014084399
775,0.014084369
776,0.014084399
777,0.014084369
778,0.014084369
779,0.014084399
780,0.014084369
781,0.014084399
782,0.014084399
783,0.014084399
784,0.014084369
785,0.014084369
786,0.014084399
787,0.014084369
788,0.014084399
789,0.014084399
790,0.014084369
791,0.014084369
792,0.014084399
793,0.014084369
794,0.014084369
795,0.014084399
796,0.014084369
797,0.014084399
798,0.014084369
799,0.014084399
800,0.014084399
801,0.014084369
802,0.014084369
803,0.014084369
804,0.014084399
805,0.014084369
806,0.014084369
807,0.014084369
808,0.014084369
809,0.014084369
810,0.014084369
811,0.014084399
812,0.014084399
813,0.014084399
814,0.014084399
815,0.014084369
816,0.014084369
817,0.014084369
818,0.014084369
819,0.014084399
820,0.014084369
821,0.014084399
822,0.014084369
823,0.014084369
824,0.014084369
825,0.014084399
826,0.014084369
827,0.014084369
828,0.014084399
829,0.014084399
830,0.014084369
831,0.014084369
832,0.014084369
833,0.014084399
834,0.014084369
835,0.014084369
836,0.014084369
837,0.014084399
838,0.014084399
839,0.014084369
840,0.014084369
841,0.014084369
842,0.014084369
843,0.014084369
844,0.014084369
845,0.014084369
846,0.014084369
847,0.014084369
848,0.014084369
849,0.014084399
850,0.014084369
851,0.014084399
852,0.014084399
853,0.014084399
854,0.014084399
855,0.014084399
856,0.014084369
857,0.014084369
858,0.014084399
859,0.014084399
860,0.014084369
861,0.014084369
862,0.014084369
863,0.014084369
864,0.014084399
865,0.014084369
866,0.014084369
867,0.014084369
868,0.014084369
869,0.014084369
870,0.014084369
871,0.014084399
872,0.014084369
873,0.014084369
874,0.014084369
875,0.014084399
876,0.014084369
877,0.014084369
878,0.014084369
879,0.014084369
880,0.014084369
881,0.014084399
882,0.014084399
883,0.014084369
884,0.014084369
885,0.014084399
886,0.014084369
887,0.014084399
888,0.014084399
889,0.014084369
890,0.014084399
891,0.014084369
892,0.014084369
893,0.014084369
894,0.014084369
895,0.014084369
896,0.014084369
897,0.014084369
898,0.014084399
899,0.014084369
900,0.014084399
901,0.014084399
902,0.014084399
903,0.014084399
904,0.014084369
905,0.014084369
906,0.014084369
907,0.014084369
908,0.014084369
909,0.014084369
910,0.014084399
911,0.014084399
912,0.014084399
913,0.014084369
914,0.014084369
915,0.014084399
916,0.014084399
917,0.014084369
918,0.014084399
919,0.014084369
920,0.014084369
921,0.014084369
922,0.014084399
923,0.014084399
924,0.014084369
925,0.014084399
926,0.014084369
927,0.014084369
928,0.014084399
929,0.014084369
930,0.014084369
931,0.014084399
932,0.014084399
933,0.014084369
934,0.014084369
935,0.014084369
936,0.014084399
937,0.014084369
938,0.014084369
939,0.014084369
940,0.014084369
941,0.014084369
942,0.014084369
943,0.014084369
944,0.014084369
945,0.014084399
946,0.014084369
947,0.014084369
948,0.014084369
949,0.014084369
950,0.014084399
951,0.014084369
952,0.014084369
953,0.014084399
954,0.014084399
955,0.014084399
956,0.014084369
957,0.014084369
958,0.014084369
959,0.014084399
960,0.014084369
961,0.014084369
962,0.014084399
963,0.014084369
964,0.014084369
965,0.014084399
966,0.014084399
967,0.014084369
968,0.014084369
969,0.014084369
970,0.014084369
971,0.014084369
972,0.014084369
973,0.014084369
974,0.014084369
975,0.014084369
976,0.014084399
977,0.014084369
978,0.014084399
979,0.014084369
980,0.014084369
981,0.014084399
982,0.014084399
983,0.014084399
984,0.014084399
985,0.014084369
986,0.014084399
987,0.014084369
988,0.014084399
989,0.014084369
990,0.014084369
991,0.014084399
992,0.014084399
993,0.014084399
994,0.014084399
995,0.014084369
996,0.014084399
997,0.014084399
998,0.014084399
999,0.014084399
1000,0.014084369
1001,0.014084369
1002,0.014084369
1003,0.014084369
1004,0.014084369
1005,0.014084369
1006,0.014084369
1007,0.014084399
1008,0.014084399
1009,0.014084369
1010,0.014084399
1011,0.014084369
1012,0.014084369
1013,0.014084369
1014,0.014084369
1015,0.014084399
1016,0.014084369
1017,0.014084399
1018,0.014084399
1019,0.014084369
1020,0.014084369
1021,0.014084369
1022,0.014084369
1023,0.014084369
1024,0.014084369
1025,0.014084399
1026,0.014084369
1027,0.014084369
1028,0.014084399
1029,0.014084399
1030,0.014084369
1031,0.014084399
1032,0.014084369
1033,0.014084399
1034,0.014084399
1035,0.014084369
1036,0.014084369
1037,0.014084369
1038,0.014084369
1039,0.014084399
1040,0.014084369
1041,0.014084369
1042,0.014084369
1043,0.014084399
1044,0.014084399
1045,0.014084369
1046,0.014084369
1047,0.014084399
1048,0.014084369
1049,0.014084369
1050,0.014084369
1051,0.014084369
1052,0.014084399
1053,0.014084369
1054,0.014084369
1055,0.014084369
1056,0.014084369
1057,0.014084369
1058,0.014084369
1059,0.014084369
1060,0.014084399
1061,0.014084488
1062,0.014084399
1063,0.014084369
1064,0.014084369
1065,0.014084399
1066,0.014084399
1067,0.014084369
1068,0.014084369
1069,0.014084369
1070,0.014084369
1071,0.014084369
1072,0.014084369
1073,0.014084369
1074,0.014084399
1075,0.014084369
1076,0.014084369
1077,0.014084369
1078,0.014084369
1079,0.014084399
1080,0.014084369
1081,0.014084369
1082,0.014084369
1083,0.014084399
1084,0.014084399
1085,0.014084399
1086,0.014084369
1087,0.014084399
1088,0.014084369
1089,0.014084369
1090,0.014084369
1091,0.014084369
1092,0.014084399
1093,0.014084369
1094,0.014084399
1095,0.014084399
1096,0.014084399
1097,0.014084399
1098,0.014084369
1099,0.014084369
1100,0.014084369
1101,0.014084369
1102,0.014084369
1103,0.014084369
1104,0.014084399
1105,0.014084369
1106,0.014084369
1107,0.014084369
1108,0.014084369
1109,0.014084369
1110,0.014084369
1111,0.014084369
1112,0.014084369
1113,0.014084369
1114,0.014084369
1115,0.014084399
1116,0.014084369
1117,0.014084399
1118,0.014084369
1119,0.014084369
1120,0.014084369
1121,0.014084399
1122,0.014084369
1123,0.014084369
1124,0.014084399
1125,0.014084369
1126,0.014084369
1127,0.014084399
1128,0.014084369
1129,0.014084369
1130,0.014084369
1131,0.014084369
1132,0.014084369
1133,0.014084399
1134,0.014084369
1135,0.014084399
1136,0.014084399
1137,0.014084369
1138,0.014084369
1139,0.014084369
1140,0.014084399
1141,0.014084399
1142,0.014084369
1143,0.014084399
1144,0.014084369
1145,0.014084369
1146,0.014084399
1147,0.014084369
1148,0.014084369
1149,0.014084369
1150,0.014084399
1151,0.014084399
1152,0.014084369
1153,0.014084399
1154,0.014084369
1155,0.014084369
1156,0.014084369
1157,0.014084399
1158,0.014084399
1159,0.014084399
1160,0.014084369
1161,0.014084399
1162,0.014084369
1163,0.014084369
1164,0.014084369
1165,0.014084369
1166,0.014084369
1167,0.014084369
1168,0.014084369
1169,0.014084399
1170,0.014084399
1171,0.014084369
1172,0.014084369
1173,0.014084369
1174,0.014084369
1175,0.014084399
1176,0.014084369
1177,0.014084369
1178,0.014084399
1179,0.014084399
1180,0.014084369
1181,0.014084369
1182,0.014084399
1183,0.014084369
1184,0.014084369
1185,0.014084399
1186,0.014084369
1187,0.014084369
1188,0.014084399
1189,0.014084369
1190,0.014084369
1191,0.014084369
1192,0.014084369
1193,0.014084399
1194,0.014084369
1195,0.014084369
1196,0.014084369
1197,0.014084369
1198,0.014084369
1199,0.014084369
1200,0.014084369
1201,0.014084369
1202,0.014084369
1203,0.014084369
1204,0.014084399
1205,0.014084399
1206,0.014084369
1207,0.014084369
1208,0.014084369
1209,0.014084399
1210,0.014084369
1211,0.014084369
1212,0.014084399
1213,0.014084399
1214,0.014084369
1215,0.014084369
1216,0.014084369
1217,0.014084488
1218,0.014084369
1219,0.014084399
1220,0.014084369
1221,0.014084369
1222,0.014084369
1223,0.014084369
1224,0.014084369
1225,0.014084399
1226,0.014084369
1227,0.014084369
1228,0.014084399
1229,0.014084369
1230,0.014084399
1231,0.014084369
1232,0.014084488
1233,0.014084369
1234,0.014084369
1235,0.014084399
1236,0.014084399
1237,0.014084369
1238,0.014084399
1239,0.014084399
1240,0.014084369
1241,0.014084399
1242,0.014084399
1243,0.014084399
1244,0.014084369
1245,0.014084369
1246,0.014084369
1247,0.014084399
1248,0.014084369
1249,0.014084369
1250,0.014084399
1251,0.014084369
1252,0.014084399
1253,0.014084369
1254,0.014084369
1255,0.014084369
1256,0.014084399
1257,0.014084369
1258,0.014084369
1259,0.014084369
1260,0.014084399
1261,0.014084369
1262,0.014084369
1263,0.014084369
1264,0.014084369
1265,0.014084369
1266,0.014084369
1267,0.014084399
1268,0.014084369
1269,0.014084369
1270,0.014084399
1271,0.014084369
1272,0.014084369
1273,0.014084399
1274,0.014084399
1275,0.014084369
1276,0.014084399
1277,0.014084369
1278,0.014084369
1279,0.014084369
1280,0.014084369
1281,0.014084369
1282,0.014084399
1283,0.014084369
1284,0.014084369
1285,0.014084369
1286,0.014084399
1287,0.014084369
1288,0.014084369
1289,0.014084369
1290,0.014084399
1291,0.014084369
1292,0.014084369
1293,0.014084399
1294,0.014084369
1295,0.014084369
1296,0.014084369
1297,0.014084369
1298,0.014084399
1299,0.014084369
1300,0.014084399
1301,0.014084369
1302,0.014084369
1303,0.014084369
1304,0.014084399
1305,0.014084399
1306,0.014084369
1307,0.014084369
1308,0.014084369
1309,0.014084369
1310,0.014084399
1311,0.014084369
1312,0.014084399
1313,0.014084399
1314,0.014084369
1315,0.014084369
1316,0.014084369
1317,0.014084369
1318,0.014084369
1319,0.014084369
1320,0.014084399
1321,0.014084369
1322,0.014084399
1323,0.014084369
1324,0.014084369
1325,0.014084369
1326,0.014084399
1327,0.014084369
1328,0.014084399
1329,0.014084399
1330,0.014084369
1331,0.014084399
1332,0.014084369
1333,0.014084369
1334,0.014084369
1335,0.014084399
1336,0.014084369
1337,0.014084369
1338,0.014084399
1339,0.014084369
1340,0.014084369
1341,0.014084369
1342,0.014084369
1343,0.014084399
1344,0.014084369
1345,0.014084369
1346,0.014084399
1347,0.014084369
1348,0.014084399
1349,0.014084369
1350,0.014084369
1351,0.014084369
1352,0.014084369
1353,0.014084369
1354,0.014084369
1355,0.014084369
1356,0.014084369
1357,0.014084369
1358,0.014084399
1359,0.014084369
1360,0.014084369
1361,0.014084369
1362,0.014084369
1363,0.014084369
1364,0.014084369
1365,0.014084369
1366,0.014084369
1367,0.014084369
1368,0.014084369
1369,0.014084369
1370,0.014084369
1371,0.014084399
1372,0.014084399
1373,0.014084369
1374,0.014084369
1375,0.014084399
1376,0.014084369
1377,0.014084369
1378,0.014084369
1379,0.014084399
1380,0.014084369
1381,0.014084369
1382,0.014084369
1383,0.014084369
1384,0.014084399
1385,0.014084369
1386,0.014084369
1387,0.014084369
1388,0.014084399
1389,0.014084369
1390,0.014084369
1391,0.014084369
1392,0.014084399
1393,0.014084399
1394,0.014084369
1395,0.014084369
1396,0.014084369
1397,0.014084369
1398,0.014084369
1399,0.014084369
1400,0.014084369
1401,0.014084369
1402,0.014084369
1403,0.014084399
1404,0.014084399
1405,0.014084399
1406,0.014084369
1407,0.014084399
1408,0.014084369
1409,0.014084399
1410,0.014084399
1411,0.014084369
1412,0.014084369
1413,0.014084399
1414,0.014084369
1415,0.014084369
1416,0.014084399
1417,0.014084369
1418,0.014084369
1419,0.014084369
1420,0.014084369
1421,0.014084369
1422,0.014084399
1423,0.014084369
1424,0.014084399
1425,0.014084399
1426,0.014084369
1427,0.014084399
1428,0.014084399
1429,0.014084369
1430,0.014084399
1431,0.014084399
1432,0.014084369
1433,0.014084369
1434,0.014084369
1435,0.014084369
1436,0.014084399
1437,0.014084369
1438,0.014084369
1439,0.014084399
1440,0.014084369
1441,0.014084399
1442,0.014084369
1443,0.014084369
1444,0.014084369
1445,0.014084369
1446,0.014084369
1447,0.014084369
1448,0.014084399
1449,0.014084399
1450,0.014084369
1451,0.014084369
1452,0.014084369
1453,0.014084369
1454,0.014084369
1455,0.014084399
1456,0.014084369
1457,0.014084369
1458,0.014084399
1459,0.014084369
1460,0.014084369
1461,0.014084369
1462,0.014084399
1463,0.014084369
1464,0.014084399
1465,0.014084369
1466,0.014084399
1467,0.014084369
1468,0.014084399
1469,0.014084399
1470,0.014084369
1471,0.014084399
1472,0.014084369
1473,0.014084369
1474,0.014084369
1475,0.014084369
1476,0.014084369
1477,0.014084369
1478,0.014084399
1479,0.014084369
1480,0.014084399
1481,0.014084399
1482,0.014084369
1483,0.014084369
1484,0.014084369
1485,0.014084369
1486,0.014084399
1487,0.014084369
1488,0.014084369
1489,0.014084399
1490,0.014084369
1491,0.014084369
1492,0.014084369
1493,0.014084369
1494,0.014084399
1495,0.014084369
1496,0.014084369
1497,0.014084399
1498,0.014084399
1499,0.014084369
1500,0.014084369
1501,0.014084369
1502,0.014084369
1503,0.014084399
1504,0.014084369
1505,0.014084399
1506,0.014084399
1507,0.014084369
1508,0.014084369
1509,0.014084369
1510,0.014084369
1511,0.014084369
1512,0.014084369
1513,0.014084369
1514,0.014084399
1515,0.014084369
1516,0.014084369
1517,0.014084369
1518,0.014084369
1519,0.014084369
1520,0.014084369
1521,0.014084399
1522,0.014084399
1523,0.014084369
1524,0.014084369
1525,0.014084399
1526,0.014084369
1527,0.014084369
1528,0.014084399
1529,0.014084369
1530,0.014084369
1531,0.014084369
1532,0.014084369
1533,0.014084369
1534,0.014084399
1535,0.014084399
1536,0.014084369
1537,0.014084399
1538,0.014084399
1539,0.014084369
1540,0.014084399
1541,0.014084369
1542,0.014084369
1543,0.014084399
1544,0.014084399
1545,0.014084369
1546,0.014084369
1547,0.014084369
1548,0.014084369
1549,0.014084399
1550,0.014084399
1551,0.014084369
1552,0.014084399
1553,0.014084399
1554,0.014084369
1555,0.014084399
1556,0.014084399
1557,0.014084369
1558,0.014084369
1559,0.014084369
1560,0.014084369
1561,0.014084369
1562,0.014084369
1563,0.014084369
1564,0.014084369
1565,0.014084399
1566,0.014084399
1567,0.014084369
1568,0.014084369
1569,0.014084369
1570,0.014084399
1571,0.014084369
1572,0.014084399
1573,0.014084399
1574,0.014084369
1575,0.014084399
1576,0.014084399
1577,0.014084369
1578,0.014084369
1579,0.014084369
1580,0.014084369
1581,0.014084369
1582,0.014084369
1583,0.014084399
1584,0.014084369
1585,0.014084369
1586,0.014084399
1587,0.014084369
1588,0.014084369
1589,0.014084369
1590,0.014084369
1591,0.014084369
1592,0.014084369
1593,0.014084369
1594,0.014084369
1595,0.014084399
1596,0.014084369
1597,0.014084369
1598,0.014084369
1599,0.014084399
1600,0.014084369
1601,0.014084369
1602,0.014084369
1603,0.014084399
1604,0.014084369
1605,0.014084399
1606,0.014084399
1607,0.014084399
1608,0.014084369
1609,0.014084369
1610,0.014084369
1611,0.014084369
1612,0.014084369
1613,0.014084369
1614,0.014084399
1615,0.014084369
1616,0.014084369
1617,0.014084369
1618,0.014084369
1619,0.014084369
1620,0.014084369
1621,0.014084399
1622,0.014084399
1623,0.014084369
1624,0.014084399
1625,0.014084369
1626,0.014084369
1627,0.014084369
1628,0.014084399
1629,0.014084369
1630,0.014084369
1631,0.014084369
1632,0.014084369
1633,0.014084369
1634,0.014084369
1635,0.014084369
1636,0.014084369
1637,0.014084399
1638,0.014084369
1639,0.014084369
1640,0.014084369
1641,0.014084399
1642,0.014084369
1643,0.014084369
1644,0.014084369
1645,0.014084369
1646,0.014084369
1647,0.014084369
1648,0.014084399
1649,0.014084369
1650,0.014084369
1651,0.014084369
1652,0.014084399
1653,0.014084399
1654,0.014084369
1655,0.014084369
1656,0.014084369
1657,0.014084369
1658,0.014084369
1659,0.014084399
1660,0.014084369
1661,0.014084369
1662,0.014084399
1663,0.014084369
1664,0.014084369
1665,0.014084369
