,result
391,0.017154723
392,0.017154723
393,0.017154723
394,0.017154723
395,0.017154723
396,0.017154723
397,0.017154723
398,0.017154723
399,0.017154723
400,0.017154723
401,0.017154723
402,0.017154723
403,0.017154723
404,0.017154723
405,0.017154723
406,0.017154723
407,0.017154723
408,0.017154723
409,0.017154723
410,0.017154723
411,0.017154723
412,0.017154723
413,0.017154723
414,0.017154723
415,0.017154723
416,0.017154723
417,0.017154723
418,0.017154723
419,0.017154723
420,0.017154723
421,0.017154723
422,0.017154723
423,0.017154723
424,0.017154723
425,0.017154723
426,0.017154723
427,0.017154723
428,0.017154723
429,0.017154723
430,0.017154723
431,0.017149597
432,0.017154723
433,0.017154723
434,0.017154723
435,0.017154723
436,0.017154723
437,0.017154723
438,0.017154723
439,0.017154723
440,0.017154723
441,0.017154723
442,0.017154723
443,0.017154723
444,0.017154723
445,0.017154723
446,0.017154723
447,0.017154723
448,0.017154723
449,0.017154723
450,0.017154723
451,0.017154723
452,0.017154723
453,0.017154723
454,0.017154723
455,0.017154723
456,0.017154723
457,0.017154723
458,0.017154723
459,0.017154723
460,0.017154723
461,0.017154723
462,0.017154723
463,0.017154723
464,0.017154723
465,0.017154723
466,0.017154723
467,0.017154723
468,0.017154723
469,0.017154723
470,0.017154723
471,0.017154723
472,0.017154723
473,0.017154723
474,0.017154723
475,0.017154723
476,0.017154723
477,0.017154723
478,0.017154723
479,0.017154723
480,0.017154723
481,0.017154723
482,0.017154723
483,0.017154723
484,0.017154723
485,0.017154723
486,0.017154723
487,0.017154723
488,0.017154723
489,0.017154723
490,0.017154723
491,0.017154723
492,0.017154723
493,0.017154723
494,0.017154723
495,0.017154723
496,0.017154723
497,0.017154723
498,0.017154723
499,0.017154723
500,0.017154723
501,0.017154723
502,0.017154723
503,0.017154723
504,0.017154723
505,0.017154723
506,0.017154723
507,0.017154723
508,0.017154723
509,0.017154723
510,0.017154723
511,0.017154723
512,0.017154723
513,0.017154723
514,0.017154723
515,0.017154723
516,0.017154723
517,0.017154723
518,0.017154723
519,0.017154723
520,0.017154723
521,0.017154723
522,0.017154723
523,0.017154723
524,0.017154723
525,0.017154723
526,0.017154723
527,0.017154723
528,0.017154723
529,0.017154723
530,0.017154723
531,0.017154723
532,0.017154723
533,0.017154723
534,0.017154723
535,0.017154723
536,0.017154723
537,0.017154723
538,0.017154723
539,0.017154723
540,0.017154723
541,0.017154723
542,0.017154723
543,0.017154723
544,0.017154723
545,0.017154723
546,0.017154723
547,0.017154723
548,0.017154723
549,0.017154723
550,0.017154723
551,0.017154723
552,0.017154723
553,0.017154723
554,0.017154723
555,0.017154723
556,0.017154723
557,0.017154723
558,0.017154723
559,0.017154723
560,0.017154723
561,0.017154723
562,0.017154723
563,0.017154723
564,0.017154723
565,0.017154723
566,0.017154723
567,0.017154723
568,0.017154723
569,0.017154723
570,0.017154723
571,0.017154723
572,0.017154723
573,0.017154723
574,0.017154723
575,0.017154723
576,0.017154723
577,0.017154723
578,0.017154723
579,0.017154723
580,0.017154723
581,0.017154723
582,0.017154723
583,0.017154723
584,0.017154723
585,0.017154723
586,0.017154723
587,0.017154723
588,0.017154723
589,0.017154723
590,0.017154723
591,0.017154723
592,0.017154723
593,0.017154723
594,0.017154723
595,0.017154723
596,0.017154723
597,0.017154723
598,0.017154723
599,0.017154723
600,0.017154723
601,0.017154723
602,0.017154723
603,0.017154723
604,0.017154723
605,0.017154723
606,0.017154723
607,0.017154723
608,0.017154723
609,0.017154723
610,0.017154723
611,0.017154723
612,0.017154723
613,0.017154723
614,0.017154723
615,0.017154723
616,0.017154723
617,0.017154723
618,0.017154723
619,0.017154723
620,0.017154723
621,0.017154723
622,0.017154723
623,0.017154723
624,0.017154723
625,0.017154723
626,0.017154723
627,0.017154723
628,0.017154723
629,0.017154723
630,0.017154723
631,0.017154723
632,0.017154723
633,0.017154723
634,0.017154723
635,0.017154723
636,0.017154723
637,0.017154723
638,0.017154723
639,0.017154723
640,0.017154723
641,0.017154723
642,0.017154723
643,0.017154723
644,0.017154723
645,0.017154723
646,0.017154723
647,0.017154723
648,0.017154723
649,0.017154723
650,0.017154723
651,0.017154723
652,0.017154723
653,0.017154723
654,0.017154723
655,0.017154723
656,0.017154723
657,0.017154723
658,0.017154723
659,0.017154723
660,0.017154723
661,0.017154723
662,0.017154723
663,0.017154723
664,0.017154723
665,0.017154723
666,0.017154723
667,0.017154723
668,0.017154723
669,0.017154723
670,0.017154723
671,0.017154723
672,0.017154723
673,0.017154723
674,0.017154723
675,0.017154723
676,0.017154723
677,0.017154723
678,0.017154723
679,0.017154723
680,0.017154723
681,0.017154723
682,0.017154723
683,0.017154723
684,0.017154723
685,0.017154723
686,0.017154723
687,0.017154723
688,0.017154723
689,0.017154723
690,0.017154723
691,0.017154723
692,0.017154723
693,0.017154723
694,0.017154723
695,0.017154723
696,0.017154723
697,0.017154723
698,0.017154723
699,0.017154723
700,0.017154723
701,0.017154723
702,0.017154723
703,0.017154723
704,0.017154723
705,0.017154723
706,0.017154723
707,0.017154723
708,0.017154723
709,0.017154723
710,0.017154723
711,0.017154723
712,0.017154723
713,0.017154723
714,0.017154723
715,0.017154723
716,0.017154723
717,0.017154723
718,0.017154723
719,0.017154723
720,0.017154723
721,0.017154723
722,0.017154723
723,0.017154723
724,0.017154723
725,0.017154723
726,0.017154723
727,0.017154723
728,0.017154723
729,0.017154723
730,0.017154723
731,0.017154723
732,0.017154723
733,0.017154723
734,0.017154723
735,0.017154723
736,0.017154723
737,0.017154723
738,0.017154723
739,0.017154723
740,0.017154723
741,0.017154723
742,0.017154723
743,0.017154723
744,0.017154723
745,0.017154723
746,0.017154723
747,0.017154723
748,0.017154723
749,0.017154723
750,0.017154723
751,0.017154723
752,0.017154723
753,0.017154723
754,0.017154723
755,0.017154723
756,0.017154723
757,0.017154723
758,0.017154723
759,0.017154723
760,0.017154723
761,0.017154723
762,0.017154723
763,0.017154723
764,0.017154723
765,0.017154723
766,0.017154723
767,0.017154723
768,0.017154723
769,0.017154723
770,0.017154723
771,0.017154723
772,0.017154723
773,0.017154723
774,0.017154723
775,0.017154723
776,0.017154723
777,0.017154723
778,0.017154723
779,0.017154723
780,0.017154723
781,0.017154723
782,0.017154723
783,0.017154723
784,0.017154723
785,0.017154723
786,0.017154723
787,0.017154723
788,0.017154723
789,0.017154723
790,0.017154723
791,0.017154723
792,0.017154723
793,0.017154723
794,0.017154723
795,0.017154723
796,0.017154723
797,0.017154723
798,0.017154723
799,0.017154723
800,0.017154723
801,0.017154723
802,0.017154723
803,0.017154723
804,0.017154723
805,0.017154723
806,0.017154723
807,0.017154723
808,0.017154723
809,0.017154723
810,0.017154723
811,0.017154723
812,0.017154723
813,0.017154723
814,0.017137855
815,0.017154723
816,0.017154723
817,0.017154723
818,0.017154723
819,0.017154723
820,0.017154723
821,0.017154723
822,0.017154723
823,0.017154723
824,0.017154723
825,0.017154723
826,0.017154723
827,0.017154723
828,0.017154723
829,0.017154723
830,0.017154723
831,0.017154723
832,0.017154723
833,0.017154723
834,0.017154723
835,0.017154723
836,0.017154723
837,0.017154723
838,0.017154723
839,0.017154723
840,0.017154723
841,0.017154723
842,0.017154723
843,0.017154723
844,0.017154723
845,0.017154723
846,0.017154723
847,0.017154723
848,0.017154723
849,0.017154723
850,0.017154723
851,0.017154723
852,0.017154723
853,0.017154723
854,0.017154723
855,0.017154723
856,0.017154723
857,0.017154723
858,0.017154723
859,0.017154723
860,0.017154723
861,0.017154723
862,0.017154723
863,0.017154723
864,0.017154723
865,0.017154723
866,0.017154723
867,0.017154723
868,0.017154723
869,0.017154723
870,0.017154723
871,0.017154723
872,0.017154723
873,0.017154723
874,0.017154723
875,0.017154723
876,0.017154723
877,0.017154723
878,0.017154723
879,0.017154723
880,0.017154723
881,0.017154723
882,0.017154723
883,0.017154723
884,0.017154723
885,0.017154723
886,0.017154723
887,0.017154723
888,0.017154723
889,0.017154723
890,0.017154723
891,0.017154723
892,0.017154723
893,0.017154723
894,0.017154723
895,0.017154723
896,0.017154723
897,0.017154723
898,0.017154723
899,0.017154723
900,0.017154723
901,0.017154723
902,0.017154723
903,0.017154723
904,0.017154723
905,0.017154723
906,0.017154723
907,0.017154723
908,0.017154723
909,0.017154723
910,0.017070413
911,0.017154723
912,0.017154723
913,0.017154723
914,0.017154723
915,0.017154723
916,0.017154723
917,0.017154723
918,0.017154723
919,0.017154723
920,0.017154723
921,0.017154723
922,0.017154723
923,0.017154723
924,0.017154723
925,0.017154723
926,0.017154723
927,0.017154723
928,0.017154723
929,0.017154723
930,0.017154723
931,0.017153889
932,0.017154723
933,0.017154723
934,0.017154723
935,0.017154723
936,0.017099142
937,0.017154723
938,0.017154723
939,0.017154723
940,0.017154723
941,0.017154723
942,0.017154723
943,0.017154723
944,0.017154723
945,0.017154723
946,0.017154723
947,0.017154723
948,0.017154723
949,0.017154723
950,0.017154723
951,0.017154723
952,0.017154723
953,0.017154723
954,0.017154723
955,0.017154723
956,0.017154723
957,0.017154723
958,0.017154723
959,0.017154723
960,0.017154723
961,0.017154723
962,0.017154723
963,0.017154723
964,0.017154723
965,0.017154723
966,0.017154723
967,0.017154723
968,0.017154723
969,0.017154723
970,0.017154723
971,0.017154723
972,0.017154723
973,0.017154723
974,0.017154723
975,0.017154723
976,0.017154723
977,0.017154723
978,0.017154723
979,0.017154723
980,0.017154723
981,0.017154723
982,0.017154723
983,0.017154723
984,0.017154723
985,0.017154723
986,0.017154723
987,0.017154723
988,0.017154723
989,0.017154723
990,0.017154723
991,0.017154723
992,0.017154723
993,0.017154723
994,0.017154723
995,0.017154723
996,0.017154723
997,0.017154723
998,0.017154723
999,0.017154723
1000,0.017154723
1001,0.017154723
1002,0.017154723
1003,0.017154723
1004,0.017154723
1005,0.017154723
1006,0.017154723
1007,0.017154723
1008,0.017154723
1009,0.017154723
1010,0.017154723
1011,0.017154723
1012,0.017154723
1013,0.017154723
1014,0.017154723
1015,0.017154723
1016,0.017154723
1017,0.017154723
1018,0.017154723
1019,0.017154723
1020,0.017154723
1021,0.017154723
1022,0.017154723
1023,0.017154723
1024,0.017132282
1025,0.017154723
1026,0.017154723
1027,0.017154723
1028,0.017154723
1029,0.017154723
1030,0.017154723
1031,0.017154723
1032,0.017154723
1033,0.017154723
1034,0.017154723
1035,0.017154723
1036,0.017154723
1037,0.017154723
1038,0.017154723
1039,0.017154723
1040,0.017154723
1041,0.017154723
1042,0.017154723
1043,0.017154723
1044,0.017154723
1045,0.017154723
1046,0.017154723
1047,0.017154723
1048,0.017154723
1049,0.017154723
1050,0.017154723
1051,0.017154723
1052,0.017154723
1053,0.017154723
1054,0.017154723
1055,0.017154723
1056,0.017154723
1057,0.017154723
1058,0.017154723
1059,0.017154723
1060,0.017154723
1061,0.017154723
1062,0.017154723
1063,0.017154723
1064,0.017154723
1065,0.017154723
1066,0.017154723
1067,0.017154723
1068,0.017154723
1069,0.017154723
1070,0.017154723
1071,0.017154723
1072,0.017154723
1073,0.017154723
1074,0.017154723
1075,0.017154723
1076,0.017154723
1077,0.017154723
1078,0.017154723
1079,0.017154723
1080,0.017154723
1081,0.017154723
1082,0.017154723
1083,0.017154723
1084,0.017154723
1085,0.017154723
1086,0.017154723
1087,0.017154723
1088,0.017154723
1089,0.017154723
1090,0.017154723
1091,0.017154723
1092,0.017154723
1093,0.017154723
1094,0.017154723
1095,0.017154723
1096,0.017154723
1097,0.017154723
1098,0.017154723
1099,0.017154723
1100,0.017154723
1101,0.017154723
1102,0.017154723
1103,0.017154723
1104,0.017154723
1105,0.017154723
1106,0.017154723
1107,0.017154723
1108,0.017154723
1109,0.017154723
1110,0.017154723
1111,0.017154723
1112,0.017154723
1113,0.017154723
1114,0.017154723
1115,0.017154723
1116,0.017154723
1117,0.017154723
1118,0.017154723
1119,0.017154723
1120,0.017154723
1121,0.017154723
1122,0.017154723
1123,0.017154723
1124,0.017154723
1125,0.017154723
1126,0.017154723
1127,0.017154723
1128,0.017154723
1129,0.017154723
1130,0.017154723
1131,0.017154723
1132,0.017154723
1133,0.017154723
1134,0.017154723
1135,0.017154723
1136,0.017154723
1137,0.017154723
1138,0.017154723
1139,0.017154723
1140,0.017154723
1141,0.017154723
1142,0.017154723
1143,0.017154723
1144,0.017154723
1145,0.017154723
1146,0.017154723
1147,0.017154723
1148,0.017154723
1149,0.017154723
1150,0.017154723
1151,0.017154723
1152,0.017154723
1153,0.017154723
1154,0.017154723
1155,0.017154723
1156,0.017154723
1157,0.017154723
1158,0.017154723
1159,0.017154723
1160,0.017154723
1161,0.017154723
1162,0.017154723
1163,0.017154723
1164,0.017154723
1165,0.017154723
1166,0.017154723
1167,0.017154723
1168,0.017154723
1169,0.017154723
1170,0.017154723
1171,0.017154723
1172,0.017154723
1173,0.017154723
1174,0.017154723
1175,0.017154723
1176,0.017154723
1177,0.017154723
1178,0.017154723
1179,0.017154723
1180,0.017154723
1181,0.017154723
1182,0.017154723
1183,0.017154723
1184,0.017154723
1185,0.017154723
1186,0.017154723
1187,0.017154723
1188,0.017154723
1189,0.017154723
1190,0.017154723
1191,0.017154723
1192,0.017154723
1193,0.01714322
1194,0.017154723
1195,0.017154723
1196,0.017154723
1197,0.017154723
1198,0.017154723
1199,0.017154723
1200,0.017154723
1201,0.017154723
1202,0.017154723
1203,0.017154723
1204,0.017154723
1205,0.017154723
1206,0.017154723
1207,0.017154723
1208,0.017154723
1209,0.017154723
1210,0.017154723
1211,0.017154723
1212,0.017154723
1213,0.017154723
1214,0.017154723
1215,0.017154723
1216,0.017154723
1217,0.017154723
1218,0.017154723
1219,0.017154723
1220,0.017154723
1221,0.017154723
1222,0.017154723
1223,0.017154723
1224,0.017154723
1225,0.017154723
1226,0.017154723
1227,0.017154723
1228,0.017154723
1229,0.017154723
1230,0.017154723
1231,0.017154723
1232,0.017154723
1233,0.017154723
1234,0.017154723
1235,0.017154723
1236,0.017154723
1237,0.017154723
1238,0.017154723
1239,0.017154723
1240,0.017154723
1241,0.017154723
1242,0.017154723
1243,0.017154723
1244,0.017154723
1245,0.017154723
1246,0.017154723
1247,0.017154723
1248,0.017154723
1249,0.017154723
1250,0.017154723
1251,0.017154723
1252,0.017154723
1253,0.017154723
1254,0.017154723
1255,0.017154723
1256,0.017154723
1257,0.017154723
1258,0.017154723
1259,0.017154723
1260,0.017154723
1261,0.017154723
1262,0.017154723
1263,0.017154723
1264,0.017154723
1265,0.017154723
1266,0.017154723
1267,0.017154723
1268,0.017154723
1269,0.017154723
1270,0.017154723
1271,0.017154723
1272,0.017154723
1273,0.017154723
1274,0.017154723
1275,0.017154723
1276,0.017154723
1277,0.017154723
1278,0.017154723
1279,0.017154723
1280,0.017154723
1281,0.017154723
1282,0.017154723
1283,0.017154723
1284,0.017154723
1285,0.017154723
1286,0.017154723
1287,0.017154723
1288,0.017154723
1289,0.017154723
1290,0.017154723
1291,0.017154723
1292,0.017154723
1293,0.017154723
1294,0.017154723
1295,0.017154723
1296,0.017154723
1297,0.017154723
1298,0.017154723
1299,0.017154723
1300,0.017154723
1301,0.017154723
1302,0.017154723
1303,0.017154723
1304,0.017154723
1305,0.017154723
1306,0.017154723
1307,0.017154723
1308,0.017154723
1309,0.017154723
1310,0.017154723
1311,0.017154723
1312,0.017154723
1313,0.017154723
1314,0.017154723
1315,0.017154723
1316,0.017154723
1317,0.017154723
1318,0.017154723
1319,0.017154723
1320,0.017154723
1321,0.017154723
1322,0.017154723
1323,0.017154723
1324,0.017154723
1325,0.017154723
1326,0.017154723
1327,0.017154723
1328,0.017154723
1329,0.017154723
1330,0.017154723
1331,0.017154723
1332,0.017154723
1333,0.017154723
1334,0.017154723
1335,0.017154723
1336,0.017154723
1337,0.017154723
1338,0.017154723
1339,0.017154723
1340,0.017154723
1341,0.017154723
1342,0.017154723
1343,0.017154723
1344,0.017154723
1345,0.017154723
1346,0.017154723
1347,0.017154723
1348,0.017154723
1349,0.017154723
1350,0.017154723
1351,0.017154723
1352,0.017154723
1353,0.017154723
1354,0.017154723
1355,0.017154723
1356,0.017154723
1357,0.017154723
1358,0.017154723
1359,0.017154723
1360,0.017154723
1361,0.017154723
1362,0.017154723
1363,0.017154723
1364,0.017154723
1365,0.017154723
1366,0.017154723
1367,0.017154723
1368,0.017154723
1369,0.017154723
1370,0.017154723
1371,0.017154723
1372,0.017154723
1373,0.017154723
1374,0.017154723
1375,0.017154723
1376,0.017154723
1377,0.017154723
1378,0.017154723
1379,0.017154723
1380,0.017154723
1381,0.017154723
1382,0.017154723
1383,0.017154723
1384,0.017154723
1385,0.017154723
1386,0.017154723
1387,0.017154723
1388,0.017154723
1389,0.017154723
1390,0.017154723
1391,0.017154723
1392,0.017154723
1393,0.017154723
1394,0.017154723
1395,0.017154723
1396,0.017154723
1397,0.017154723
1398,0.017154723
1399,0.017154723
1400,0.017154723
1401,0.017154723
1402,0.017154723
1403,0.017154723
1404,0.017154723
1405,0.017154723
1406,0.017154723
1407,0.017154723
1408,0.017154723
1409,0.017154723
1410,0.017154723
1411,0.017154723
1412,0.017154723
1413,0.017154723
1414,0.017154723
1415,0.017154723
1416,0.017154723
1417,0.017154723
1418,0.017154723
1419,0.017154723
1420,0.017154723
1421,0.017154723
1422,0.017154723
1423,0.017154723
1424,0.017154723
1425,0.017154723
1426,0.017154723
1427,0.017154723
1428,0.017154723
1429,0.017154723
1430,0.017154723
1431,0.017154723
1432,0.017154723
1433,0.017154723
1434,0.017154723
1435,0.017154723
1436,0.017154723
1437,0.017154723
1438,0.017154723
1439,0.017154723
1440,0.017154723
1441,0.017154723
1442,0.017154723
1443,0.017154723
1444,0.017154723
1445,0.017154723
1446,0.017154723
1447,0.017154723
1448,0.017154723
1449,0.017154723
1450,0.017154723
1451,0.017154723
1452,0.017154723
1453,0.017154723
1454,0.017154723
1455,0.017154723
1456,0.017154723
1457,0.017154723
1458,0.017154723
1459,0.017154723
1460,0.017154723
1461,0.017154723
1462,0.017154723
1463,0.017154723
1464,0.017154723
1465,0.017154723
1466,0.017154723
1467,0.017154723
1468,0.017154723
1469,0.017154723
1470,0.017154723
1471,0.017154723
1472,0.017154723
1473,0.017154723
1474,0.017154723
1475,0.017154723
1476,0.017154723
1477,0.017154723
1478,0.017154723
1479,0.017154723
1480,0.017154723
1481,0.017154723
1482,0.017154723
1483,0.017154723
1484,0.017151922
1485,0.017154723
1486,0.017154723
1487,0.017154723
1488,0.017154723
1489,0.017154723
1490,0.017154723
1491,0.017154723
1492,0.017154723
1493,0.017154723
1494,0.017154723
1495,0.017154723
1496,0.017154723
1497,0.017154723
1498,0.017154723
1499,0.017154723
1500,0.017154723
1501,0.017154723
1502,0.017154723
1503,0.017154723
1504,0.017154723
1505,0.017154723
1506,0.017154723
1507,0.017154723
1508,0.017154723
1509,0.017154723
1510,0.017154723
1511,0.017154723
1512,0.017154723
1513,0.017154723
1514,0.017154723
1515,0.017154723
1516,0.017154723
1517,0.017154723
1518,0.017154723
1519,0.017154723
1520,0.017154723
1521,0.017154723
1522,0.017154723
1523,0.017154723
1524,0.017154723
1525,0.017154723
1526,0.017154723
1527,0.017154723
1528,0.017154723
1529,0.017154723
1530,0.017154723
1531,0.017154723
1532,0.017154723
1533,0.017154723
1534,0.017154723
1535,0.017154723
1536,0.017154723
1537,0.017154723
1538,0.017154723
1539,0.017154723
1540,0.017154723
1541,0.017154723
1542,0.017154723
1543,0.017154723
1544,0.017154723
1545,0.017154723
1546,0.017154723
1547,0.017154723
1548,0.017154723
1549,0.017154723
1550,0.017154723
1551,0.017154723
1552,0.017154723
1553,0.017154723
1554,0.017154723
1555,0.017154723
1556,0.017154723
1557,0.017154723
1558,0.017154723
1559,0.017154723
1560,0.017154723
1561,0.017154723
1562,0.017154723
1563,0.017154723
1564,0.017154723
1565,0.017154723
1566,0.017154723
1567,0.017154723
1568,0.017154723
1569,0.017154723
1570,0.017154723
1571,0.017154723
1572,0.017154723
1573,0.017154723
1574,0.017154723
1575,0.017154723
1576,0.017154723
1577,0.017154723
1578,0.017154723
1579,0.017154723
1580,0.017154723
1581,0.017154723
1582,0.017154723
1583,0.017154723
1584,0.017154723
1585,0.017154723
1586,0.017154723
1587,0.017154723
1588,0.017154723
1589,0.017154723
1590,0.017154723
1591,0.017154723
1592,0.017154723
1593,0.017154723
1594,0.017154723
1595,0.017154723
1596,0.017154723
1597,0.017154723
1598,0.017154723
1599,0.017154723
1600,0.017154723
1601,0.017154723
1602,0.017154723
1603,0.017154723
1604,0.017154723
1605,0.017154723
1606,0.017154723
1607,0.017154723
1608,0.017154723
1609,0.017154723
1610,0.017154723
1611,0.017154723
1612,0.017154723
1613,0.017154723
1614,0.017154723
1615,0.017154723
1616,0.017154723
1617,0.017154723
1618,0.017154723
1619,0.017154723
1620,0.017154723
1621,0.017154723
1622,0.017154723
1623,0.017154723
1624,0.017154723
1625,0.017154723
1626,0.017154723
1627,0.017154723
1628,0.017154723
1629,0.017154723
1630,0.017154723
1631,0.017154723
1632,0.017154723
1633,0.017154723
1634,0.017154723
1635,0.017154723
1636,0.017154723
1637,0.017154723
1638,0.017154723
1639,0.017154723
1640,0.017154723
1641,0.017154723
1642,0.017154723
1643,0.017154723
1644,0.017154723
1645,0.017154723
1646,0.017154723
1647,0.017154723
1648,0.017154723
1649,0.017154723
1650,0.017154723
1651,0.017154723
1652,0.017154723
1653,0.017154723
1654,0.017154723
1655,0.017154723
1656,0.017154723
1657,0.017154723
1658,0.017154723
1659,0.017154723
1660,0.017154723
1661,0.017154723
1662,0.017154723
1663,0.017154723
1664,0.017154723
1665,0.017154723
