,result
174,0.024514377
175,0.024514377
176,0.024514377
177,0.024514377
178,0.024514318
179,0.024514347
180,0.024514347
181,0.024514318
182,0.024514377
183,0.024514377
184,0.024514347
185,0.024514377
186,0.024514347
187,0.024514377
188,0.024514318
189,0.024514377
190,0.024514377
191,0.024514347
192,0.024514407
193,0.024514258
194,0.024514347
195,0.024514377
196,0.024514377
197,0.024514347
198,0.024514347
199,0.024514347
200,0.024514318
201,0.024514377
202,0.024514347
203,0.024514318
204,0.024514318
205,0.024514377
206,0.024514347
207,0.024514347
208,0.024514407
209,0.024514347
210,0.024514347
211,0.024514377
212,0.024514377
213,0.024514377
214,0.024514347
215,0.024514377
216,0.024514347
217,0.024514318
218,0.024514347
219,0.024514318
220,0.024514377
221,0.024514347
222,0.024514377
223,0.024514377
224,0.024514377
225,0.024514347
226,0.024514347
227,0.024514318
228,0.024514318
229,0.024514347
230,0.024514318
231,0.024514377
232,0.024514377
233,0.024514347
234,0.024514377
235,0.024514377
236,0.024514318
237,0.024514347
238,0.024514347
239,0.024514347
240,0.024514377
241,0.024514318
242,0.024514377
243,0.024514377
244,0.024514377
245,0.024514377
246,0.024514318
247,0.024514377
248,0.024514377
249,0.024514318
250,0.024514377
251,0.024514347
252,0.024514347
253,0.024514347
254,0.024514347
255,0.024514377
256,0.024514377
257,0.024514377
258,0.024514377
259,0.024514377
260,0.024514347
261,0.024514377
262,0.024514318
263,0.024514318
264,0.024514377
265,0.024514347
266,0.024514347
267,0.024514377
268,0.024514318
269,0.024514318
270,0.024514318
271,0.024514407
272,0.024514347
273,0.024514377
274,0.024514318
275,0.024514377
276,0.024514377
277,0.024514377
278,0.024514377
279,0.024514318
280,0.024514377
281,0.024514377
282,0.024514377
283,0.024514347
284,0.024514347
285,0.024514377
286,0.024514347
287,0.024514347
288,0.024514377
289,0.024514377
290,0.024514377
291,0.024514318
292,0.024514347
293,0.024514318
294,0.024514318
295,0.024514318
296,0.024514377
297,0.024514347
298,0.024514377
299,0.024514347
300,0.024514347
301,0.024514377
302,0.024514347
303,0.024514318
304,0.024514347
305,0.024514347
306,0.024514318
307,0.024514377
308,0.024514377
309,0.024514377
310,0.024514347
311,0.024514347
312,0.024514377
313,0.024514347
314,0.024514318
315,0.024514377
316,0.024514377
317,0.024514318
318,0.024514377
319,0.024514318
320,0.024514318
321,0.024514347
322,0.024514347
323,0.024514377
324,0.024514318
325,0.024514377
326,0.024514377
327,0.024514347
328,0.024514347
329,0.024514318
330,0.024514347
331,0.024514347
332,0.024514377
333,0.024514318
334,0.024514347
335,0.024514377
336,0.024514347
337,0.024514347
338,0.024514347
339,0.024514347
340,0.024514347
341,0.024514347
342,0.024514377
343,0.024514377
344,0.024514377
345,0.024514318
346,0.024514377
347,0.024514318
348,0.024514377
349,0.024514318
350,0.024514347
351,0.024514377
352,0.024514377
353,0.024514377
354,0.024514347
355,0.024514347
356,0.024514347
357,0.024514347
358,0.024514347
359,0.024514377
360,0.024514377
361,0.024514347
362,0.024514347
363,0.024514377
364,0.024514377
365,0.024514318
366,0.024514377
367,0.024514377
368,0.024514318
369,0.024514347
370,0.024514407
371,0.024514377
372,0.024514377
373,0.024514318
374,0.024514347
375,0.024514377
376,0.024514377
377,0.024514377
378,0.024514347
379,0.024514377
380,0.024514377
381,0.024514377
382,0.024514347
383,0.024514347
384,0.024514347
385,0.024514318
386,0.024514377
387,0.024514377
388,0.024514377
389,0.024514347
390,0.024514377
391,0.024514377
392,0.024514318
393,0.024514377
394,0.024514347
395,0.024514377
396,0.024514377
397,0.024514318
398,0.024514377
399,0.024514318
400,0.024514407
401,0.024514347
402,0.024514377
403,0.024514377
404,0.024514377
405,0.024514347
406,0.024514318
407,0.024514347
408,0.024514347
409,0.024514377
410,0.024514347
411,0.024514347
412,0.024514318
413,0.024514377
414,0.024514377
415,0.024514318
416,0.024514377
417,0.024514318
418,0.024514377
419,0.024514347
420,0.024514377
421,0.024514377
422,0.024514407
423,0.024514318
424,0.024514347
425,0.024514347
426,0.024514347
427,0.024514377
428,0.024514377
429,0.024514347
430,0.024514347
431,0.024514347
432,0.024514377
433,0.024514377
434,0.024514377
435,0.024514377
436,0.024514347
437,0.024514377
438,0.024514377
439,0.024514377
440,0.024514318
441,0.024514377
442,0.024514377
443,0.024514347
444,0.024514377
445,0.024514347
446,0.024514377
447,0.024514377
448,0.024514347
449,0.024514377
450,0.024514347
451,0.024514318
452,0.024514377
453,0.024514347
454,0.024514318
455,0.024514377
456,0.024514377
457,0.024514347
458,0.024514347
459,0.024514347
460,0.024514318
461,0.024514377
462,0.024514318
463,0.024514377
464,0.024514377
465,0.024514347
466,0.024514407
467,0.024514318
468,0.024514347
469,0.024514377
470,0.024514318
471,0.024514347
472,0.024514347
473,0.024514318
474,0.024514377
475,0.024514347
476,0.024514407
477,0.024514377
478,0.024514377
479,0.024514377
480,0.024514377
481,0.024514377
482,0.024514377
483,0.024514318
484,0.024514318
485,0.024514377
486,0.024514318
487,0.024514347
488,0.024514318
489,0.024514377
490,0.024514377
491,0.024514377
492,0.024514318
493,0.024514347
494,0.024514318
495,0.024514318
496,0.024514347
497,0.024514407
498,0.024514318
499,0.024514347
500,0.024514377
501,0.024514347
502,0.024514347
503,0.024514377
504,0.024514377
505,0.024514318
506,0.024514318
507,0.024514377
508,0.024514347
509,0.024514377
510,0.024514347
511,0.024514347
512,0.024514377
513,0.024514377
514,0.024514377
515,0.024514347
516,0.024514377
517,0.024514377
518,0.024514377
519,0.024514377
520,0.024514377
521,0.024514377
522,0.024514377
523,0.024514318
524,0.024514347
525,0.024514377
526,0.024514377
527,0.024514377
528,0.024514377
529,0.024514318
530,0.024514377
531,0.024514347
532,0.024514347
533,0.024514318
534,0.024514377
535,0.024514347
536,0.024514318
537,0.024514318
538,0.024514347
539,0.024514347
540,0.024514377
541,0.024514347
542,0.024514377
543,0.024514318
544,0.024514318
545,0.024514377
546,0.024514377
547,0.024514318
548,0.024514347
549,0.024514377
550,0.024514377
551,0.024514347
552,0.024514377
553,0.024514347
554,0.024514347
555,0.024514318
556,0.024514377
557,0.024514347
558,0.024514318
559,0.024514347
560,0.024514347
561,0.024514318
562,0.024514347
563,0.024514407
564,0.024514318
565,0.024514318
566,0.024514377
567,0.024514318
568,0.024514377
569,0.024514407
570,0.024514347
571,0.024514347
572,0.024514318
573,0.024514318
574,0.024514377
575,0.024514377
576,0.024514347
577,0.024514377
578,0.024514347
579,0.024514318
580,0.024514377
581,0.024514318
582,0.024514377
583,0.024514377
584,0.024514318
585,0.024514377
586,0.024514318
587,0.024514377
588,0.024514377
589,0.024514347
590,0.024514347
591,0.024514377
592,0.024514347
593,0.024514377
594,0.024514347
595,0.024514377
596,0.024514347
597,0.024514318
598,0.024514347
599,0.024514347
600,0.024514377
601,0.024514377
602,0.024514377
603,0.024514377
604,0.024514377
605,0.024514347
606,0.024514347
607,0.024514377
608,0.024514347
609,0.024514377
610,0.024514347
611,0.024514377
612,0.024514377
613,0.024514318
614,0.024514377
615,0.024514377
616,0.024514318
617,0.024514347
618,0.024514377
619,0.024514318
620,0.024514318
621,0.024514377
622,0.024514377
623,0.024514377
624,0.024514377
625,0.024514377
626,0.024514318
627,0.024514347
628,0.024514377
629,0.024514347
630,0.024514377
631,0.024514377
632,0.024514318
633,0.024514377
634,0.024514377
635,0.024514377
636,0.024514377
637,0.024514318
638,0.024514347
639,0.024514377
640,0.024514347
641,0.024514377
642,0.024514318
643,0.024514347
644,0.024514377
645,0.024514347
646,0.024514318
647,0.024514318
648,0.024514377
649,0.024514377
650,0.024514377
651,0.024514347
652,0.024514377
653,0.024514377
654,0.024514377
655,0.024514318
656,0.024514377
657,0.024514347
658,0.024514347
659,0.024514347
660,0.024514318
661,0.024514347
662,0.024514318
663,0.024514318
664,0.024514377
665,0.024514347
666,0.024514318
667,0.024514347
668,0.024514377
669,0.024514347
670,0.024514377
671,0.024514377
672,0.024514318
673,0.024514318
674,0.024514377
675,0.024514347
676,0.024514347
677,0.024514377
678,0.024514347
679,0.024514318
680,0.024514318
681,0.024514347
682,0.024514318
683,0.024514377
684,0.024514377
685,0.024514377
686,0.024514318
687,0.024514377
688,0.024514347
689,0.024514377
690,0.024514318
691,0.024514347
692,0.024514347
693,0.024514347
694,0.024514318
695,0.024514377
696,0.024514377
697,0.024514407
698,0.024514377
699,0.024514377
700,0.024514318
701,0.024514377
702,0.024514377
703,0.024514347
704,0.024514318
705,0.024514377
706,0.024514347
707,0.024514318
708,0.024514377
709,0.024514377
710,0.024514347
711,0.024514377
712,0.024514377
713,0.024514377
714,0.024514377
715,0.024514318
716,0.024514347
717,0.024514318
718,0.024514377
719,0.024514318
720,0.024514377
721,0.024514318
722,0.024514347
723,0.024514347
724,0.024514347
725,0.024514347
726,0.024514318
727,0.024514318
728,0.024514377
729,0.024514377
730,0.024514347
731,0.024514347
732,0.024514318
733,0.024514377
734,0.024514347
735,0.024514318
736,0.024514377
737,0.024514377
738,0.024514318
739,0.024514377
740,0.024514347
741,0.024514377
742,0.024514347
743,0.024514318
744,0.024514318
745,0.024514347
746,0.024514318
747,0.024514377
748,0.024514377
749,0.024514377
750,0.024514347
751,0.024514377
752,0.024514347
753,0.024514377
754,0.024514377
755,0.024514347
756,0.024514347
757,0.024514318
758,0.024514377
759,0.024514347
760,0.024514318
761,0.024514347
762,0.024514377
763,0.024514377
764,0.024514318
765,0.024514347
766,0.024514347
767,0.024514377
768,0.024514377
769,0.024514318
770,0.024514318
771,0.024514377
772,0.024514347
773,0.024514377
774,0.024514347
775,0.024514377
776,0.024514347
777,0.024514377
778,0.024514347
779,0.024514347
780,0.024514377
781,0.024514377
782,0.024514318
783,0.024514347
784,0.024514377
785,0.024514347
786,0.024514318
787,0.024514377
788,0.024514347
789,0.024514347
790,0.024514347
791,0.024514347
792,0.024514318
793,0.024514377
794,0.024514347
795,0.024514347
796,0.024514347
797,0.024514318
798,0.024514347
799,0.024514377
800,0.024514347
801,0.024514347
802,0.024514377
803,0.024514318
804,0.024514318
805,0.024514347
806,0.024514318
807,0.024514377
808,0.024514377
809,0.024514377
810,0.024514347
811,0.024514347
812,0.024514347
813,0.024514377
814,0.024514347
815,0.024514377
816,0.024514318
817,0.024514318
818,0.024514347
819,0.024514318
820,0.024514347
821,0.024514318
822,0.024514377
823,0.024514377
824,0.024514318
825,0.024514347
826,0.024514407
827,0.024514377
828,0.024514318
829,0.024514347
830,0.024514377
831,0.024514377
832,0.024514377
833,0.024514318
834,0.024514318
835,0.024514377
836,0.024514377
837,0.024514318
838,0.024514318
839,0.024514377
840,0.024514347
841,0.024514318
842,0.024514377
843,0.024514347
844,0.024514377
845,0.024514377
846,0.024514377
847,0.024514318
848,0.024514377
849,0.024514347
850,0.024514377
851,0.024514318
852,0.024514377
853,0.024514377
854,0.024514377
855,0.024514318
856,0.024514377
857,0.024514377
858,0.024514318
859,0.024514347
860,0.024514377
861,0.024514318
862,0.024514377
863,0.024514347
864,0.024514318
865,0.024514347
866,0.024514318
867,0.024514318
868,0.024514347
869,0.024514347
870,0.024514377
871,0.024514318
872,0.024514347
873,0.024514318
874,0.024514377
875,0.024514318
876,0.024514318
877,0.024514347
878,0.024514377
879,0.024514377
880,0.024514377
881,0.024514318
882,0.024514347
883,0.024514318
884,0.024514318
885,0.024514318
886,0.024514347
887,0.024514318
888,0.024514318
889,0.024514318
890,0.024514318
891,0.024514377
892,0.024514347
893,0.024514377
894,0.024514377
895,0.024514377
896,0.024514377
897,0.024514347
898,0.024514377
899,0.024514318
900,0.024514318
901,0.024514318
902,0.024514318
903,0.024514318
904,0.024514347
905,0.024514347
906,0.024514377
907,0.024514318
908,0.024514377
909,0.024514318
910,0.024514258
911,0.024514347
912,0.024514347
913,0.024514377
914,0.024514318
915,0.024514318
916,0.024514347
917,0.024514377
918,0.024514347
919,0.024514377
920,0.024514377
921,0.024514377
922,0.024514318
923,0.024514377
924,0.024514407
925,0.024514318
926,0.024514347
927,0.024514347
928,0.024514377
929,0.024514377
930,0.024514377
931,0.024514347
932,0.024514347
933,0.024514377
934,0.024514318
935,0.024514377
936,0.024514318
937,0.024514347
938,0.024514347
939,0.024514347
940,0.024514377
941,0.024514377
942,0.024514377
943,0.024514377
944,0.024514377
945,0.024514318
946,0.024514377
947,0.024514377
948,0.024514377
949,0.024514347
950,0.024514318
951,0.024514347
952,0.024514377
953,0.024514377
954,0.024514377
955,0.024514318
956,0.024514318
957,0.024514347
958,0.024514377
959,0.024514347
960,0.024514347
961,0.024514377
962,0.024514318
963,0.024514407
964,0.024514407
965,0.024514347
966,0.024514318
967,0.024514377
968,0.024514377
969,0.024514318
970,0.024514347
971,0.024514377
972,0.024514377
973,0.024514377
974,0.024514377
975,0.024514377
976,0.024514318
977,0.024514347
978,0.024514347
979,0.024514347
980,0.024514347
981,0.024514318
982,0.024514318
983,0.024514318
984,0.024514347
985,0.024514377
986,0.024514347
987,0.024514318
988,0.024514377
989,0.024514347
990,0.024514347
991,0.024514347
992,0.024514318
993,0.024514377
994,0.024514318
995,0.024514377
996,0.024514318
997,0.024514318
998,0.024514318
999,0.024514347
1000,0.024514318
1001,0.024514318
1002,0.024514347
1003,0.024514347
1004,0.024514318
1005,0.024514347
1006,0.024514318
1007,0.024514347
1008,0.024514347
1009,0.024514347
1010,0.024514318
1011,0.024514347
1012,0.024514347
1013,0.024514377
1014,0.024514377
1015,0.024514377
1016,0.024514377
1017,0.024514377
1018,0.024514318
1019,0.024514377
1020,0.024514377
1021,0.024514347
1022,0.024514347
1023,0.024514377
1024,0.024514318
1025,0.024514318
1026,0.024514347
1027,0.024514377
1028,0.024514377
1029,0.024514318
1030,0.024514347
1031,0.024514377
1032,0.024514377
1033,0.024514318
1034,0.024514318
1035,0.024514377
1036,0.024514318
1037,0.024514318
1038,0.024514377
1039,0.024514318
1040,0.024514347
1041,0.024514377
1042,0.024514377
1043,0.024514377
1044,0.024514347
1045,0.024514377
1046,0.024514377
1047,0.024514318
1048,0.024514377
1049,0.024514377
1050,0.024514377
1051,0.024514377
1052,0.024514377
1053,0.024514377
1054,0.024514377
1055,0.024514347
1056,0.024514347
1057,0.024514377
1058,0.024514318
1059,0.024514377
1060,0.024514347
1061,0.024514318
1062,0.024514347
1063,0.024514377
1064,0.024514377
1065,0.024514318
1066,0.024514347
1067,0.024514377
1068,0.024514377
1069,0.024514377
1070,0.024514318
1071,0.024514377
1072,0.024514377
1073,0.024514377
1074,0.024514318
1075,0.024514377
1076,0.024514347
1077,0.024514347
1078,0.024514377
1079,0.024514377
1080,0.024514377
1081,0.024514377
1082,0.024514347
1083,0.024514318
1084,0.024514347
1085,0.024514318
1086,0.024514377
1087,0.024514377
1088,0.024514347
1089,0.024514347
1090,0.024514318
1091,0.024514377
1092,0.024514377
1093,0.024514318
1094,0.024514377
1095,0.024514318
1096,0.024514318
1097,0.024514377
1098,0.024514347
1099,0.024514347
1100,0.024514347
1101,0.024514377
1102,0.024514318
1103,0.024514347
1104,0.024514318
1105,0.024514347
1106,0.024514318
1107,0.024514377
1108,0.024514347
1109,0.024514318
1110,0.024514377
1111,0.024514347
1112,0.024514377
1113,0.024514318
1114,0.024514377
1115,0.024514318
1116,0.024514377
1117,0.024514377
1118,0.024514347
1119,0.024514377
1120,0.024514377
1121,0.024514347
1122,0.024514377
1123,0.024514347
1124,0.024514318
1125,0.024514377
1126,0.024514347
1127,0.024514377
1128,0.024514377
1129,0.024514347
1130,0.024514347
1131,0.024514377
1132,0.024514318
1133,0.024514318
1134,0.024514377
1135,0.024514318
1136,0.024514318
1137,0.024514377
1138,0.024514318
1139,0.024514377
1140,0.024514318
1141,0.024514347
1142,0.024514377
1143,0.024514318
1144,0.024514377
1145,0.024514377
1146,0.024514318
1147,0.024514377
1148,0.024514377
1149,0.024514318
1150,0.024514347
1151,0.024514347
1152,0.024514377
1153,0.024514318
1154,0.024514377
1155,0.024514377
1156,0.024514377
1157,0.024514377
1158,0.024514318
1159,0.024514318
1160,0.024514377
1161,0.024514318
1162,0.024514377
1163,0.024514347
1164,0.024514318
1165,0.024514377
1166,0.024514347
1167,0.024514377
1168,0.024514347
1169,0.024514318
1170,0.024514377
1171,0.024514377
1172,0.024514347
1173,0.024514318
1174,0.024514377
1175,0.024514318
1176,0.024514377
1177,0.024514377
1178,0.024514318
1179,0.024514377
1180,0.024514377
1181,0.024514377
1182,0.024514347
1183,0.024514377
1184,0.024514377
1185,0.024514318
1186,0.024514377
1187,0.024514318
1188,0.024514347
1189,0.024514377
1190,0.024514377
1191,0.024514377
1192,0.024514347
1193,0.024514318
1194,0.024514347
1195,0.024514377
1196,0.024514347
1197,0.024514377
1198,0.024514318
1199,0.024514318
1200,0.024514377
1201,0.024514377
1202,0.024514347
1203,0.024514377
1204,0.024514318
1205,0.024514318
1206,0.024514377
1207,0.024514377
1208,0.024514377
1209,0.024514347
1210,0.024514377
1211,0.024514347
1212,0.024514347
1213,0.024514377
1214,0.024514347
1215,0.024514377
1216,0.024514377
1217,0.024514347
1218,0.024514347
1219,0.024514347
1220,0.024514377
1221,0.024514347
1222,0.024514377
1223,0.024514318
1224,0.024514347
1225,0.024514377
1226,0.024514377
1227,0.024514377
1228,0.024514318
1229,0.024514377
1230,0.024514347
1231,0.024514377
1232,0.024514347
1233,0.024514318
1234,0.024514318
1235,0.024514318
1236,0.024514318
1237,0.024514347
1238,0.024514318
1239,0.024514318
1240,0.024514347
1241,0.024514318
1242,0.024514347
1243,0.024514318
1244,0.024514377
1245,0.024514377
1246,0.024514347
1247,0.024514318
1248,0.024514318
1249,0.024514377
1250,0.024514347
1251,0.024514377
1252,0.024514377
1253,0.024514377
1254,0.024514318
1255,0.024514318
1256,0.024514347
1257,0.024514377
1258,0.024514377
1259,0.024514377
1260,0.024514377
1261,0.024514318
1262,0.024514377
1263,0.024514377
1264,0.024514347
1265,0.024514377
1266,0.024514347
1267,0.024514347
1268,0.024514347
1269,0.024514347
1270,0.024514377
1271,0.024514318
1272,0.024514377
1273,0.024514258
1274,0.024514318
1275,0.024514377
1276,0.024514377
1277,0.024514377
1278,0.024514318
1279,0.024514347
1280,0.024514377
1281,0.024514347
1282,0.024514347
1283,0.024514407
1284,0.024514318
1285,0.024514318
1286,0.024514347
1287,0.024514347
1288,0.024514377
1289,0.024514377
1290,0.024514347
1291,0.024514318
1292,0.024514377
1293,0.024514377
1294,0.024514347
1295,0.024514377
1296,0.024514377
1297,0.024514318
1298,0.024514318
1299,0.024514377
1300,0.024514318
1301,0.024514318
1302,0.024514377
1303,0.024514347
1304,0.024514377
1305,0.024514318
1306,0.024514377
1307,0.024514318
1308,0.024514318
1309,0.024514347
1310,0.024514318
1311,0.024514377
1312,0.024514318
1313,0.024514377
1314,0.024514377
1315,0.024514377
1316,0.024514377
1317,0.024514318
1318,0.024514377
1319,0.024514377
1320,0.024514377
1321,0.024514347
1322,0.024514377
1323,0.024514347
1324,0.024514377
1325,0.024514347
1326,0.024514377
1327,0.024514347
1328,0.024514377
1329,0.024514377
1330,0.024514318
1331,0.024514347
1332,0.024514347
1333,0.024514377
1334,0.024514377
1335,0.024514318
1336,0.024514377
1337,0.024514318
1338,0.024514318
1339,0.024514377
1340,0.024514318
1341,0.024514377
1342,0.024514377
1343,0.024514347
1344,0.024514377
1345,0.024514347
1346,0.024514347
1347,0.024514377
1348,0.024514347
1349,0.024514347
1350,0.024514347
1351,0.024514347
1352,0.024514318
1353,0.024514377
1354,0.024514377
1355,0.024514377
1356,0.024514318
1357,0.024514377
1358,0.024514377
1359,0.024514377
1360,0.024514347
1361,0.024514377
1362,0.024514347
1363,0.024514377
1364,0.024514318
1365,0.024514377
1366,0.024514347
1367,0.024514377
1368,0.024514318
1369,0.024514318
1370,0.024514318
1371,0.024514347
1372,0.024514318
1373,0.024514347
1374,0.024514377
1375,0.024514347
1376,0.024514347
1377,0.024514377
1378,0.024514377
1379,0.024514377
1380,0.024514377
1381,0.024514258
1382,0.024514347
1383,0.024514377
1384,0.024514347
1385,0.024514377
1386,0.024514318
1387,0.024514347
1388,0.024514347
1389,0.024514347
1390,0.024514347
1391,0.024514377
1392,0.024514377
1393,0.024514347
1394,0.024514377
1395,0.024514377
1396,0.024514347
1397,0.024514318
1398,0.024514377
1399,0.024514318
1400,0.024514377
1401,0.024514377
1402,0.024514347
1403,0.024514347
1404,0.024514318
1405,0.024514318
1406,0.024514347
1407,0.024514377
1408,0.024514377
1409,0.024514318
1410,0.024514347
1411,0.024514377
1412,0.024514377
1413,0.024514318
1414,0.024514377
1415,0.024514377
1416,0.024514318
1417,0.024514377
1418,0.024514318
1419,0.024514318
1420,0.024514347
1421,0.024514347
1422,0.024514347
1423,0.024514318
1424,0.024514377
1425,0.024514347
1426,0.024514318
1427,0.024514347
1428,0.024514318
1429,0.024514377
1430,0.024514377
1431,0.024514347
1432,0.024514347
1433,0.024514407
1434,0.024514347
1435,0.024514347
1436,0.024514318
1437,0.024514347
1438,0.024514347
1439,0.024514347
1440,0.024514347
1441,0.024514347
1442,0.024514377
1443,0.024514318
1444,0.024514377
1445,0.024514377
1446,0.024514377
1447,0.024514377
1448,0.024514377
1449,0.024514318
1450,0.024514347
1451,0.024514318
1452,0.024514347
1453,0.024514377
1454,0.024514377
1455,0.024514347
1456,0.024514318
1457,0.024514377
1458,0.024514347
1459,0.024514377
1460,0.024514407
1461,0.024514318
1462,0.024514347
1463,0.024514318
1464,0.024514318
1465,0.024514377
1466,0.024514318
1467,0.024514377
1468,0.024514318
1469,0.024514377
1470,0.024514377
1471,0.024514347
1472,0.024514407
1473,0.024514377
1474,0.024514347
1475,0.024514347
1476,0.024514377
1477,0.024514377
1478,0.024514318
1479,0.024514377
1480,0.024514347
1481,0.024514347
1482,0.024514377
1483,0.024514377
1484,0.024514318
1485,0.024514347
1486,0.024514318
1487,0.024514347
1488,0.024514347
1489,0.024514318
1490,0.024514347
1491,0.024514377
1492,0.024514377
1493,0.024514347
1494,0.024514347
1495,0.024514318
1496,0.024514347
1497,0.024514318
1498,0.024514347
1499,0.024514377
1500,0.024514347
1501,0.024514318
1502,0.024514377
1503,0.024514318
1504,0.024514377
1505,0.024514407
1506,0.024514318
1507,0.024514377
1508,0.024514318
1509,0.024514377
1510,0.024514377
1511,0.024514377
1512,0.024514377
1513,0.024514377
1514,0.024514347
1515,0.024514377
1516,0.024514377
1517,0.024514377
1518,0.024514407
1519,0.024514377
1520,0.024514318
1521,0.024514318
1522,0.024514318
1523,0.024514347
1524,0.024514318
1525,0.024514318
1526,0.024514377
1527,0.024514377
1528,0.024514347
1529,0.024514347
1530,0.024514347
1531,0.024514377
1532,0.024514377
1533,0.024514377
1534,0.024514377
1535,0.024514377
1536,0.024514318
1537,0.024514318
1538,0.024514318
1539,0.024514347
1540,0.024514347
1541,0.024514377
1542,0.024514377
1543,0.024514318
1544,0.024514377
1545,0.024514377
1546,0.024514347
1547,0.024514347
1548,0.024514377
1549,0.024514347
1550,0.024514318
1551,0.024514377
1552,0.024514318
1553,0.024514377
1554,0.024514377
1555,0.024514377
1556,0.024514318
1557,0.024514377
1558,0.024514377
1559,0.024514377
1560,0.024514318
1561,0.024514377
1562,0.024514318
1563,0.024514377
1564,0.024514318
1565,0.024514318
1566,0.024514318
1567,0.024514377
1568,0.024514318
1569,0.024514377
1570,0.024514347
1571,0.024514377
1572,0.024514347
1573,0.024514347
1574,0.024514377
1575,0.024514377
1576,0.024514347
1577,0.024514347
1578,0.024514377
1579,0.024514377
1580,0.024514318
1581,0.024514377
1582,0.024514377
1583,0.024514347
1584,0.024514377
1585,0.024514377
1586,0.024514347
1587,0.024514377
1588,0.024514377
1589,0.024514347
1590,0.024514377
1591,0.024514377
1592,0.024514347
1593,0.024514407
1594,0.024514318
1595,0.024514318
1596,0.024514347
1597,0.024514377
1598,0.024514377
1599,0.024514347
1600,0.024514377
1601,0.024514377
1602,0.024514347
1603,0.024514347
1604,0.024514347
1605,0.024514377
1606,0.024514318
1607,0.024514318
1608,0.024514347
1609,0.024514377
1610,0.024514377
1611,0.024514377
1612,0.024514377
1613,0.024514407
1614,0.024514318
1615,0.024514347
1616,0.024514377
1617,0.024514318
1618,0.024514347
1619,0.024514318
1620,0.024514318
1621,0.024514318
1622,0.024514347
1623,0.024514347
1624,0.024514377
1625,0.024514347
1626,0.024514318
1627,0.024514377
1628,0.024514318
1629,0.024514377
1630,0.024514377
1631,0.024514318
1632,0.024514377
1633,0.024514377
1634,0.024514347
1635,0.024514347
1636,0.024514377
1637,0.024514347
1638,0.024514347
1639,0.024514318
1640,0.024514318
1641,0.024514318
1642,0.024514377
1643,0.024514377
1644,0.024514347
1645,0.024514318
1646,0.024514347
1647,0.024514347
1648,0.024514377
1649,0.024514407
1650,0.024514377
1651,0.024514347
1652,0.024514347
1653,0.024514377
1654,0.024514347
1655,0.024514347
1656,0.024514377
1657,0.024514377
1658,0.024514347
1659,0.024514347
1660,0.024514318
1661,0.024514347
1662,0.024514377
1663,0.024514377
1664,0.024514347
1665,0.024514318
